#{"t_start": 1660582605.281665, "env_id": null}
r,l,t
4.444049,27,13109.78352
3.63937,27,13111.621058
3.266008,26,13113.312669
3.31792,26,13115.001687
3.243172,25,13116.666085
6.724329,50,13121.842573
2.722733,25,13123.472702
2.848542,27,13125.201296
3.449861,27,13127.022672
10.964128,34,13129.264397
15.633816,40,13131.875195
9.703152,38,13134.417382
6.539075,31,13136.45438
6.929012,30,13138.477306
2.972329,29,13140.367226
2.643541,28,13142.153205
7.967795,38,13144.689976
14.61056,59,13150.618625
7.869942,52,13153.865716
4.562126,55,13156.985083
16.758389,117,13168.573615
2.378069,40,13171.013863
6.436193,42,13173.763642
1.687973,22,13175.371194
12.445746,32,13177.540545
18.931794,39,13180.069907
3.603368,45,13183.171314
11.742099,40,13185.943796
18.812613,75,13190.545178
17.377171,46,13193.333853
24.168747,43,13196.002364
24.78476,77,13200.927718
20.114873,58,13204.369368
21.79868,56,13207.762319
26.113474,58,13211.348013
33.37507,97,13217.265482
22.403314,41,13219.879002
17.35648,40,13222.317602
28.230906,83,13227.508644
22.611179,66,13231.815994
22.515321,55,13235.458991
22.057219,62,13239.584429
13.373598,46,13243.001714
21.174795,64,13246.941978
26.976811,58,13250.802795
51.523251,93,13261.15868
13.011976,49,13266.16733
20.070217,38,13270.141151
16.466724,36,13273.659531
31.402173,93,13282.162459
27.620423,91,13288.01981
23.982444,98,13294.860074
13.743333,66,13299.609428
25.850019,74,13304.657049
21.092122,77,13310.028928
23.423887,42,13312.908662
20.246818,64,13318.540828
38.025994,127,13333.511708
18.320271,53,13337.337056
23.854405,38,13339.726825
24.743225,81,13345.530415
21.070609,61,13350.060364
27.078089,64,13354.250684
15.84379,30,13356.459592
32.697751,94,13367.821604
16.111441,87,13374.051245
8.130593,60,13378.396086
17.565238,50,13382.120067
29.937753,68,13386.886912
34.733139,173,13412.42165
9.501993,57,13416.33178
14.07648,55,13420.029067
12.74749,63,13425.757616
2.863306,32,13427.950663
3.261554,44,13430.98268
23.04951,56,13440.164614
21.559773,60,13443.67855
4.175462,47,13446.921162
4.695543,27,13449.113664
3.038851,46,13452.211529
26.026724,66,13456.028975
23.021525,60,13459.560396
26.555981,62,13463.38736
96.513386,141,13471.944704
43.221801,64,13475.936362
