#{"t_start": 1660176002.0609698, "env_id": null}
r,l,t
9.879104,49,4978.492342
16.547807,49,4981.610452
19.506396,56,4985.129057
24.545163,56,4988.744552
22.484731,38,4991.464981
24.811173,45,4994.851109
27.654828,54,4998.612836
30.478186,56,5002.323008
34.854844,58,5006.257642
29.567803,54,5009.879097
19.031056,46,5012.890251
14.849612,41,5015.565392
12.589125,39,5018.269502
12.417056,39,5020.945417
11.311812,38,5023.561478
8.146862,34,5025.849481
15.624173,42,5028.732528
1.586363,28,5030.614097
12.495768,39,5033.326735
3.044445,30,5035.43362
10.081542,37,5037.954156
6.264601,33,5040.28655
12.181391,39,5043.048322
15.631702,42,5045.828998
10.107584,37,5048.296699
15.085842,42,5051.297203
14.963796,42,5054.232801
4.888691,33,5057.013126
14.39377,41,5059.899273
6.367063,34,5062.239916
36.419274,89,5072.515357
7.203549,35,5075.115844
32.231583,58,5079.058338
22.45353,52,5082.434351
9.204584,42,5085.442884
25.851655,51,5088.879385
33.195324,59,5092.89249
19.371773,51,5101.954538
25.606928,55,5107.731718
33.400326,52,5111.294115
26.854023,52,5114.819245
33.359314,50,5118.195161
22.454429,48,5122.104314
29.098375,51,5125.565029
22.593803,49,5133.910268
22.313413,49,5137.048264
30.789891,60,5141.081227
24.430352,41,5143.875314
18.804129,47,5147.196721
25.663549,49,5150.685126
23.967447,41,5157.73355
23.734923,50,5163.122825
28.159527,47,5169.03666
21.303552,48,5174.337404
24.919875,54,5179.815922
31.051521,58,5184.36212
23.937982,48,5187.567056
26.577016,51,5191.107988
29.407971,49,5194.416744
25.719204,47,5199.901146
18.885434,44,5202.966422
23.545051,49,5206.442868
26.504349,47,5209.949664
22.349606,47,5213.167039
20.172552,51,5216.816719
17.559985,46,5219.963897
17.837508,38,5222.717552
22.64275,48,5226.398972
20.619046,51,5229.890325
27.213825,50,5233.380424
38.690452,88,5244.512125
21.987868,47,5247.687688
20.277623,53,5254.82523
16.671176,50,5258.23619
18.745772,47,5261.448594
12.087658,41,5268.529173
24.234518,52,5272.136007
27.885943,44,5275.321796
17.310895,45,5278.683314
27.915596,49,5282.157731
19.622325,45,5285.637556
21.628506,47,5288.989891
4.969297,19,5291.127093
18.874018,42,5294.463087
22.288204,44,5297.704922
20.951245,46,5301.020881
17.861373,47,5304.295949
19.995919,48,5308.028645
22.485654,46,5311.318595
18.553536,38,5314.075714
12.655747,44,5317.130226
17.0969,42,5320.068274
19.710211,45,5323.361699
19.940863,45,5326.525438
17.192786,41,5329.615108
21.123879,48,5333.010924
17.435256,44,5335.997606
15.354754,44,5339.334482
9.42714,23,5341.445686
15.080161,43,5344.763452
16.087465,43,5347.777331
17.032175,43,5351.071824
10.045346,43,5354.022283
15.455391,42,5356.975005
15.084918,42,5360.156934
20.259125,49,5364.069803
16.775779,40,5367.133929
8.824678,20,5369.011706
17.215279,46,5372.208936
15.079886,42,5375.134705
8.383883,40,5377.860804
12.111113,40,5380.68054
12.044992,36,5385.707495
14.690325,42,5388.620035
20.503535,50,5392.972697
19.514207,47,5396.276633
33.98928,60,5404.229611
15.812794,46,5407.512197
12.543091,41,5410.297767
17.417541,46,5414.240771
16.970304,44,5417.278596
4.600884,14,5418.75878
11.799442,39,5421.575473
16.021165,41,5424.527613
12.542298,40,5427.323461
17.670025,46,5431.184346
18.017118,46,5434.398937
19.361295,47,5437.529874
18.68431,45,5440.881599
19.885709,46,5444.070436
14.737773,43,5447.043993
17.04758,46,5450.26197
17.853245,45,5454.084554
15.305656,40,5456.931975
12.315077,40,5459.753346
6.789369,36,5462.521328
12.433909,37,5465.058215
12.312462,39,5467.72006
20.891954,45,5471.058908
15.845617,37,5473.613728
18.280875,41,5476.597738
14.505673,45,5480.58554
10.449829,27,5482.511776
8.460857,37,5489.763375
