#{"t_start": 1659900230.942536, "env_id": null}
r,l,t
8.267668,27,7606.895627
21.084452,45,7611.16081
20.216155,76,7619.015774
31.815032,33,7622.198686
10.092351,38,7625.804994
25.987882,35,7629.286378
9.393041,42,7633.723419
8.2527,44,7640.199095
18.335827,25,7642.864596
15.142849,26,7645.483272
18.849534,37,7649.324619
6.712996,65,7655.831985
55.35149,129,7671.244914
30.523486,58,7676.905093
17.102883,87,7686.987677
28.736037,33,7690.138962
10.746216,29,7701.020396
13.714204,104,7715.038597
25.48338,37,7718.895658
13.158548,25,7721.341561
17.695604,36,7724.900579
10.287921,23,7727.237215
25.562714,34,7730.467015
26.55654,54,7735.609774
18.708334,34,7738.902415
29.029364,39,7742.649685
8.738486,88,7754.033402
15.996368,56,7759.39607
6.681381,102,7771.79802
22.05087,51,7776.909473
5.363202,59,7782.946537
19.169075,43,7786.709467
10.085918,27,7789.17148
19.133561,38,7792.683692
16.016653,85,7803.675368
13.300686,34,7806.622801
16.618785,109,7815.952237
10.49257,56,7821.553009
12.585476,31,7824.673063
13.57889,49,7829.518196
8.097244,26,7831.948639
3.42398,62,7838.032028
11.403289,70,7846.107067
1.264146,16,7848.427793
2.799533,25,7850.73242
2.558884,44,7854.605486
0.601572,27,7857.098787
6.666234,43,7860.9402
2.836136,25,7863.22912
5.418671,22,7865.345928
6.811714,20,7867.290467
5.888738,19,7869.156152
4.142412,25,7871.587514
2.073905,17,7874.079547
4.601726,21,7876.227947
1.490978,74,7890.11989
6.515659,19,7891.969923
5.844984,23,7894.259354
2.571343,19,7896.172255
0.62561,9,7897.317106
4.722732,18,7899.073471
8.876173,158,7937.174758
8.815174,19,7940.075783
7.047008,18,7943.133382
6.819847,20,7946.63097
10.730607,19,7949.719431
8.610866,21,7953.294565
17.475583,25,7957.528135
7.359936,18,7960.66425
5.696816,85,7972.465051
7.103381,21,7974.478223
6.870451,21,7976.532126
7.828393,18,7978.350902
15.320914,218,8003.438424
8.019408,19,8005.322672
6.596649,140,8020.348967
7.681824,20,8022.301057
7.011781,33,8025.658239
8.374314,20,8027.600712
21.670214,28,8030.328583
15.150317,24,8032.670319
13.530064,24,8035.063992
10.810705,24,8037.400606
13.669526,46,8042.934942
10.275042,34,8046.432021
16.126561,59,8052.264313
1.466239,18,8054.914608
17.106551,26,8057.454373
1.788601,9,8058.944481
7.137448,101,8070.013563
10.990107,152,8087.136106
14.731793,25,8089.598088
4.326743,73,8097.170555
11.05024,61,8103.803773
9.896357,23,8106.061059
6.054769,17,8107.817342
16.513417,32,8111.173006
6.39147,66,8117.821267
5.559192,18,8119.624386
26.337298,32,8122.728825
7.141344,45,8127.291569
6.278891,18,8129.063432
10.202629,38,8132.76387
13.807071,47,8137.090979
15.215985,42,8141.104941
8.549151,23,8143.394338
3.387546,17,8145.103303
7.520977,67,8151.641355
28.981468,119,8168.152835
5.32101,20,8170.251684
7.308714,21,8172.682089
11.418175,110,8184.676264
16.876426,58,8190.195412
10.15249,46,8194.523097
14.425545,80,8203.679738
11.798124,64,8209.669192
12.251959,79,8218.088882
33.745539,63,8223.937759
18.091834,163,8240.93588
11.168058,36,8244.776693
16.608075,23,8247.065601
15.030916,27,8249.621479
26.047502,35,8252.80438
33.160242,38,8256.363758
15.220785,26,8258.809748
27.66911,36,8262.212166
17.138203,37,8265.59893
17.302708,28,8268.23314
14.782765,24,8270.537614
27.172514,38,8274.159672
15.194301,21,8276.370595
22.483472,37,8279.72615
30.292114,71,8287.18942
27.57024,24,8289.651456
9.705439,28,8292.457937
11.290966,37,8296.132306
26.230763,40,8299.984221
35.560838,42,8304.108114
17.926939,25,8306.750925
29.279599,36,8310.160407
59.721967,287,8349.425977
11.28262,112,8361.134883
20.415432,52,8366.340462
34.864061,36,8369.664756
8.70364,26,8372.265723
25.034487,65,8384.936143
7.578636,26,8387.523058
5.724496,41,8391.552773
25.187775,43,8395.316078
10.138899,400,8445.334483
12.018708,45,8449.944509
7.299166,82,8458.30149
11.783794,120,8469.810569
16.201501,38,8473.51117
23.8471,30,8476.317544
24.442329,66,8484.189032
31.9218,35,8487.528565
26.018111,32,8491.025049
17.636455,26,8494.979705
15.600167,43,8503.646989
18.438049,29,8508.021409
