#{"t_start": 1660485200.6356895, "env_id": null}
r,l,t
8.78327,50,5404.244
7.350045,48,5407.324535
16.173621,58,5411.086924
45.750592,73,5415.78045
20.077161,50,5419.209576
12.991533,49,5422.361009
11.67412,47,5425.41899
19.427403,56,5429.013721
21.677472,90,5434.896701
7.521808,41,5437.529227
12.469861,44,5440.293802
5.64376,51,5443.490526
17.606918,56,5447.05937
9.491386,46,5449.918465
12.047063,49,5452.829297
39.447885,91,5458.325108
10.55316,52,5461.48222
15.520092,76,5465.956824
11.970964,54,5469.144544
12.883172,52,5472.12974
14.044797,76,5476.537945
12.183676,69,5480.612892
9.643897,75,5484.968118
11.847459,56,5488.273839
14.293133,72,5492.534877
12.284733,54,5495.74377
13.384227,53,5498.9888
9.968477,47,5501.835246
22.73231,106,5514.909657
14.513656,48,5519.455168
10.061841,46,5523.850828
11.272204,47,5528.527978
24.195041,58,5532.097962
12.101384,50,5535.275016
16.591013,49,5538.366796
11.236976,61,5542.255689
18.142207,78,5546.985641
42.56064,67,5551.208103
31.287756,81,5556.193252
34.35485,61,5560.055411
19.767287,78,5565.396174
12.511635,40,5568.026354
43.301666,94,5573.99921
9.906794,47,5577.005336
16.548825,57,5580.589054
6.878999,74,5585.653784
12.429977,75,5590.890102
10.505202,64,5595.391709
15.219952,64,5599.34559
16.177563,67,5603.473017
18.391594,51,5606.857924
28.232469,60,5610.736874
16.170972,53,5614.275342
19.477156,67,5618.620998
14.050214,76,5624.260954
23.396117,82,5629.640127
21.199466,94,5635.762001
26.28403,69,5640.125091
50.200797,126,5652.113751
21.686228,84,5657.315206
30.991061,63,5661.390518
23.01841,56,5665.001656
19.35585,77,5670.252322
17.202398,64,5674.292276
20.593626,65,5678.341659
17.991062,114,5691.453226
11.895705,53,5695.124312
14.714819,55,5699.122908
19.801395,68,5703.363284
21.445966,56,5706.839989
21.118746,65,5711.050146
35.235897,106,5718.396526
24.916324,52,5721.635034
40.048812,105,5729.924878
22.123589,80,5734.736425
20.73649,80,5740.553819
41.170201,99,5746.827702
8.135477,44,5749.514383
16.000297,63,5753.347307
8.475964,45,5756.166038
14.492096,58,5759.780289
18.214519,48,5762.866989
21.472992,79,5768.036637
30.967115,62,5772.908867
14.424909,87,5778.420088
15.271478,48,5781.366556
16.069048,52,5784.66662
24.895585,59,5792.217164
45.962559,82,5797.187743
16.942276,61,5800.961208
11.762292,54,5804.251933
8.656582,84,5809.611198
13.720246,46,5812.572535
26.790972,63,5821.238754
15.063953,76,5826.370458
15.112758,47,5829.209664
6.898848,40,5831.783798
12.185988,45,5834.800668
21.405437,77,5839.819849
11.803331,75,5844.697693
23.726201,70,5849.011459
27.49213,61,5852.948251
16.98775,64,5857.186534
16.550099,50,5864.166414
26.570686,90,5872.651124
11.925175,44,5876.847369
13.829175,40,5880.909732
6.625268,47,5883.8525
24.266899,53,5887.199598
23.061211,88,5892.743699
15.758954,49,5896.08008
8.411167,43,5898.953129
14.130001,52,5902.276646
16.365249,57,5905.768235
20.697769,54,5909.20891
21.191494,49,5912.284435
12.165217,59,5915.964109
11.52399,47,5919.240462
8.622599,46,5922.300462
24.357726,50,5925.476
13.835244,46,5928.56372
42.573321,100,5939.286655
14.446894,68,5943.713731
18.231659,50,5946.901337
16.261708,50,5950.122168
14.699702,59,5953.92579
16.391085,51,5957.411319
35.00774,95,5963.326989
36.585469,81,5968.497613
10.086396,44,5971.270638
23.712896,50,5974.330832
32.19304,63,5978.322625
19.912145,93,5985.227926
19.746337,76,5990.859279
9.96578,50,5994.053417
18.497279,51,5997.31816
16.898791,58,6001.323492
18.887879,68,6005.584305
27.880956,86,6010.873385
49.642386,83,6016.091053
19.365262,73,6020.528142
7.582567,40,6023.004631
14.550178,49,6025.967168
16.392088,86,6036.826373
13.835373,48,6039.6682
10.302436,46,6042.442296
17.828134,52,6045.496257
10.353658,47,6048.339645
21.973741,48,6051.267442
13.685906,48,6054.108831
13.789432,51,6057.264641
15.341081,93,6063.366075
9.758722,44,6065.973251
30.660498,92,6075.858701
15.258218,57,6079.690049
9.6856,50,6082.939998
11.859347,60,6086.490713
