#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
9.236913,82,26305.039444
11.512451,52,26308.357522
9.642813,54,26311.773687
11.723125,106,26318.306934
24.149124,65,26326.666214
10.333145,50,26329.941761
9.960662,47,26333.711744
10.687227,69,26338.128148
13.802603,43,26340.938773
10.451548,62,26344.962647
12.81939,54,26348.631929
13.669686,118,26356.253298
33.885295,112,26365.001181
14.617904,51,26368.413536
9.998915,39,26371.051147
9.083669,62,26375.225965
12.707921,173,26386.104384
11.566964,133,26394.651707
13.470843,68,26398.886211
12.888363,44,26401.782439
12.791452,36,26404.132522
13.474392,46,26407.391774
19.644942,51,26410.875468
12.11794,43,26413.86852
10.120622,45,26416.789004
9.480175,46,26419.781677
11.159419,55,26423.41767
20.880189,48,26426.752321
11.407433,40,26429.634125
12.704827,42,26432.394194
11.361055,41,26435.113194
15.71423,45,26437.992464
12.366839,46,26441.045618
11.559238,43,26443.96144
14.90493,39,26446.392599
14.990804,56,26450.01901
12.227331,45,26453.039263
14.292261,45,26456.013356
19.291908,114,26472.491175
10.482506,44,26475.264341
12.332445,70,26479.688252
11.517514,77,26484.506745
11.94283,73,26489.463357
14.339415,318,26509.114617
21.707458,58,26512.788469
16.301348,82,26517.871699
7.651029,54,26521.421189
17.380413,110,26528.571292
12.730471,99,26538.273115
23.734876,101,26548.237499
11.489754,170,26560.189766
15.43452,138,26569.173491
13.186759,252,26585.13236
43.340549,654,26664.389528
27.716265,400,26689.848424
9.176467,400,26715.031773
14.617927,120,26722.455135
24.225916,88,26728.217556
17.158348,39,26731.588713
10.5265,33,26733.84046
9.59262,35,26736.494854
9.183961,35,26738.745164
10.066603,40,26741.116602
13.181139,40,26743.719312
10.665285,37,26745.969405
9.484511,37,26748.670436
12.728481,38,26751.438765
10.118731,35,26753.771273
11.995701,34,26756.176821
10.026319,32,26758.459706
10.431903,30,26760.590666
14.043065,35,26763.458038
16.471605,37,26766.405551
9.329719,31,26769.043227
17.787397,56,26775.449371
11.583009,33,26777.462801
14.622014,32,26779.814381
7.645735,34,26782.142001
9.890841,34,26785.195959
10.439683,38,26787.954206
13.521381,40,26791.11323
9.994249,42,26794.262073
7.587249,36,26796.809386
13.714621,38,26799.835132
10.04583,33,26802.063566
9.759401,44,26805.786009
10.40973,38,26808.595636
11.342187,36,26811.299026
9.931111,43,26815.092357
9.147061,37,26817.802047
7.607003,33,26820.575102
7.019025,35,26823.625571
14.870537,43,26827.687412
11.897494,36,26830.175283
12.385755,53,26833.81233
11.136407,37,26836.76215
8.911266,46,26840.615519
8.106373,36,26843.250394
8.658647,39,26846.058659
10.080285,36,26848.744317
10.287829,33,26851.42896
11.332771,37,26854.363298
9.220865,39,26857.024241
11.829129,42,26860.376723
8.928769,46,26864.59914
11.605185,39,26868.566618
12.291982,46,26872.639558
11.895426,44,26876.584049
11.356752,40,26880.11835
12.240266,43,26883.850496
12.996763,42,26887.002933
8.090159,46,26890.808154
8.984883,42,26894.003255
