#{"t_start": 1660121237.060807, "env_id": null}
r,l,t
10.894681,36,12614.188649
12.083365,36,12620.013078
11.460309,18,12623.126754
16.237699,44,12630.248079
14.196978,40,12636.810441
8.430097,35,12642.128224
11.722763,38,12648.258837
6.563684,33,12653.695304
12.614846,36,12659.586554
18.252877,46,12666.897545
8.254607,34,12672.041793
8.463469,34,12677.181221
9.989829,35,12682.479567
12.76978,38,12688.131457
8.741069,35,12693.29565
16.980916,43,12699.621737
11.141688,39,12705.653613
8.603735,36,12711.357365
11.50103,40,12718.198033
7.563323,35,12724.165995
13.679936,20,12727.653641
9.368309,37,12733.303535
14.008791,68,12744.081735
16.854269,51,12756.261429
12.074328,21,12760.117135
17.498432,49,12770.269415
17.818456,54,12784.702507
16.77109,49,12792.507251
18.12292,54,12804.2743
63.961775,109,12827.744292
23.619796,54,12838.833646
33.934283,63,12851.822732
20.660086,50,12862.043125
31.752202,57,12871.071712
40.583302,69,12882.474717
36.692452,75,12894.908316
45.041069,69,12906.143506
29.024977,53,12915.025761
25.174821,47,12922.77006
26.493746,79,12935.880537
27.607912,69,12947.276071
46.643402,73,12962.588609
29.677291,59,12971.270462
6.248246,29,12975.514119
6.210228,30,12979.84856
6.689105,30,12984.256777
4.0812,28,12988.334846
5.239922,29,12992.511678
4.91441,29,12996.656598
